Name,Comment,Time,Likes,Reply Count
BIVASH MANDAL,"Mam please creat videos about python on each chapter, it&#39;ll really help us to understand better. Mam please...! You have to do this because somewhere you have a unique capability to make us understand, it&#39;s a honour to have you as a monitor. I&#39;m gonna knocking you unless you do it for me.. Sorry mam if I cross my boundaries.",2022-01-09T07:18:44Z,0,0
Vaishnavi A K,Thank you very much 😊,2022-01-09T06:03:01Z,0,0
hrushikesh jarad,sir/mam plz ml and ds basic class  bhi banao na....<br>and muze placement interview handle nahi ho para uske liye kuch idea ka video bana do..<br>...,2022-01-08T19:45:16Z,0,0
Abhishek jaiswal,"thank you so much Shardh di and Aman bhaiya , It is not for python,<br>please make a separate python course and please make two big or small projects.",2022-01-08T16:52:56Z,0,0
Sanjay Singh,One of the best I have learned python. Thanks😀,2022-01-08T15:48:42Z,0,0
bermunda burkumar,jo bhi ek funny baat bolta ho kaisa lagta hoga aise creator ko jiske khud ke video sai jada uske kisi ke comment par aagya?hahhahahahaha,2022-01-08T15:00:14Z,3,0
bermunda burkumar,was this helpful?write in comments,2022-01-08T14:57:51Z,1,0
Madhur Arora,Please make video lectures of python needed for data science placements.,2022-01-08T08:23:47Z,1,0
jeet,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=32m00s"">32:00</a>",2022-01-08T07:18:26Z,1,0
Mood Changer Boys आपके हिमाचली मुंडू,Well Done team Apna College... Your way of teaching amazing 👍👍,2022-01-07T20:34:45Z,0,0
Neon Youtobe,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=49m00s"">49:00</a> Loops--&gt; Easy reminder to continue",2022-01-07T20:24:36Z,1,0
Ank Kanawade,Nice teaching,2022-01-07T18:11:30Z,0,0
FO87 jayesh Mali,mam ishaka  book rahega kya simple language,2022-01-07T15:47:56Z,0,0
Raj Anand Jha,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=53m53s"">53:53</a>",2022-01-07T15:38:05Z,0,0
Mahadevi Sutar,"You declared 2 variables name and age and then gave/stored 2 different values in them...<br>Python showed the second values stored in those variables...<br>Ye kuch naya aaya h kya now recently ??? <br>I was not aware...!! <br>Please advise! <br>Then in that case what happens to the old values ?<br>Do they get over written, deleted etc? ??",2022-01-07T15:31:40Z,1,0
Renu Kokate,Didi plz get this series ♥️ beginner to advance,2022-01-07T13:33:14Z,0,0
Vashu Deshwal,Maam please continue python series please maam 🙏🙏🙏🙏🙏🙏🙏,2022-01-07T12:23:58Z,0,0
Srishti Sharma,Please make a video on web scrapping,2022-01-06T21:27:51Z,0,0
Manas Jadhav,Plz Didi continue Python series...🙏🏻,2022-01-06T17:48:34Z,0,0
Sayan Chakraborty,someone please tell me how can I add the PyScripter shortcut to my desktop.,2022-01-06T16:20:47Z,0,0
Sayan Chakraborty,"facing problem while installing pyscripter ,please help",2022-01-06T15:28:30Z,0,0
SRISHTI SINGH,Didi you have taught amazingly cleared all my concepts in such less time. Please upload more videos for oop concept and machine learning concept. it will be very helpful.,2022-01-06T13:41:08Z,16,1
Talha Raheel,"amazing tutorial ,and your teaching style is so good ,I wish you can make video more to python.",2022-01-06T13:40:09Z,1,0
Kulyash Dahiya,Please Also Make SQL,2022-01-06T08:27:55Z,0,0
Subhadeep Paul,PLZ DIDI MAKE  ADVANCED PYTHON VIDEOS<br>Didi i am a HS student and this video is a very good recap for school exams <br>😊😊,2022-01-06T05:38:53Z,0,0
Abhi rana,nice mam gjjjjb,2022-01-06T05:09:15Z,0,0
Anuroop Farkya,Thank you!! You nailed it!!,2022-01-05T19:01:54Z,0,0
Ashutosh Kalia,"At <a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=23m24s"">23:24</a> u have actually made it difficult for students instead of converting sum variable into string type...u can instead use coma(,).which will would give same result..",2022-01-05T18:30:38Z,0,1
CRAZY ALL-ROUNDERS,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=21m28s"">21:28</a>",2022-01-05T18:16:22Z,0,0
Dipali birajdar,Python 3.10 is not working on windows 7,2022-01-05T17:54:59Z,0,0
Vishnu Teja,"Well explained, Thank you for your efforts...",2022-01-05T15:53:52Z,0,0
Rakshith V.P,Anna is learning the concepts of Calendar. Her mother has asked Anna to write the number of even dates and odd dates in a month. Design an python program to help Anna on this please tell the answer for this,2022-01-05T15:17:59Z,0,0
XØ GAMING,data science ka course kardo na bhai <br>i love u ms wali didi,2022-01-05T14:07:56Z,0,0
Guneet,why cant i see description box,2022-01-05T14:02:23Z,0,0
Vaibhao halade,Python in advance level pe full video bnaeye....and AI pe ek video ..,2022-01-05T13:19:42Z,0,0
Nikhil Singh,"Woow didi, aapne to itna simply python padha dala hm to shocked reh gye, sare concepts ekdum easily mujhe aa gye ek hi baar me thank you so much❤️",2022-01-05T12:24:21Z,0,0
Anamika Kumari,didi i am in 10th and i love to do coding,2022-01-05T11:35:04Z,0,0
Saurabh Nemade,"Thank You Mam, for coversing so much topics in such a short time video and easy to go through in quick glance.... A big thanks to @Apna College as well...",2022-01-05T09:18:46Z,4,1
siddharth soni,Please OOPS with python ka essa hi ak vedio bna dijiye of &lt;= 2 hours please,2022-01-05T07:26:23Z,0,0
Marketer Assadujjaman,Please continue this python series from beginner to advanced level.,2022-01-05T06:49:05Z,1,0
Marketer Assadujjaman,Please continue this python series from beginner to advanced level.,2022-01-05T06:49:00Z,1,0
Marketer Assadujjaman,Please didi continue this python series from beginner to advanced level.,2022-01-05T06:48:55Z,0,0
Marketer Assadujjaman,Please continue this python series from beginner to advanced level.,2022-01-05T06:48:38Z,1,0
star war,"please make c language tutorials too, much needed",2022-01-05T05:56:15Z,0,0
Akash Sarode,Make a complete course of Python,2022-01-05T05:03:42Z,0,0
Sandeep  Chetry,The beginning installing process ur showing for python is very complicated..,2022-01-05T04:50:23Z,0,0
Arvind Jaiswal,Please make videos on Django/flask web framework.,2022-01-04T20:55:51Z,0,0
Shanmukha Viswanath,we want python for artificial intelligence AI,2022-01-04T17:11:30Z,0,0
Anisha Muthuri,Mujhe samjhe me nhi aye raha h,2022-01-04T16:27:18Z,0,0
Pranav Gangan,will python work on windows 7...?,2022-01-04T14:41:10Z,1,3
Hardik Sikka,please make a course for python from beginner to advanced level,2022-01-04T10:53:42Z,0,0
Ayush sharma🍁₹,"Python in vs code, ya  fir IDLE   or Jupiter Nootbook m chala k bato",2022-01-04T10:45:44Z,0,0
Sameer Hayat,Please make a guide on A.I and machine learning using python .<br>Thanks !!,2022-01-04T09:02:05Z,0,0
Piyush Sharma,Python calculate doesn&#39;t work for 1000000^1000000,2022-01-03T20:03:09Z,0,0
Arjun Gupta,Aman bhaiya can you please starr python series for class 11because in schools i am not able to understand it ....plzz it&#39;s a request from whole class 11 student who have taken computer science as subject.<br>With regards,2022-01-03T16:30:01Z,1,0
JYOTI TIWARI,Hey I am in 7th but I learned c++ and Python from shraddha didi,2022-01-03T12:02:12Z,0,0
Shekhar Sharma,python django work and implitation plss make a video,2022-01-02T17:19:05Z,0,0
Gaurav Vashisth,Di please continue python series from beginner to advance,2022-01-02T13:30:47Z,0,0
Harshita,Very helpful,2022-01-02T13:28:09Z,0,0
Anil kumar Sharma,PROGRAMMING EK KAVITA HAIN <br>TO APNI CONDITIONS KO BHI KAVITYA KI TARAHA LIKH DO TO PROGRAAM BAN JAYEGA 😁😁,2022-01-02T11:02:09Z,0,0
Hasnain MaliCk,Your teaching style is quite easy in comparison to other tutorials I appreciate your effort.,2022-01-02T08:09:47Z,2,1
Sandeep Kumar,Please upload Oop python video in python,2022-01-02T06:44:38Z,0,0
Thermal,Please didi make a full detailed  video on  what is machine learning...,2022-01-02T06:19:44Z,1,0
Storytelling Guy,Sister C programming sikhayiye,2022-01-02T05:20:19Z,1,0
Sanjay reddy Sanjay reddy,"Mam instead of keeping #&#39;s u can put &quot;&quot;&quot;  For comments <a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=3m04s"">3:04</a>",2022-01-02T05:00:51Z,0,0
Anil kumar Sharma,EK BINERY CODE KO SYMBOL MAIN BADAL DO YANI ACTUAL CODE KO HUM STRING MAIN BADAL DEIN TO PROGRAMME BANANA ASAAN HO JAYEGA,2022-01-01T21:02:02Z,0,0
Absent Gamer,Thank you for sharing this knowledge.,2022-01-01T11:49:22Z,0,0
Muhammad Yousuf,"Allah Tumhain Kamyab Karay, Piyaree Baitee Yea Mairee Dua Hay.",2022-01-01T07:15:55Z,0,0
Marketer Assadujjaman,"Thanks, Didi. You&#39;re really great. Please continue this python series from beginner to advanced level. Take Love Didi",2022-01-01T04:20:34Z,0,0
Arjun S,Mam &gt;= true kaise aaya smjh nhi aaya kyuki 3 2 se bda to hai pr brabar to nhi hua n to false op aana chahiye?,2021-12-31T17:22:43Z,0,0
Manish Code Shala,great video,2021-12-30T20:12:57Z,0,0
DRACON1AN,"Didi you&#39;ve explained python so well, please make a series on python from beginner to advanced level your videos are really very helpfull 🙏🏻",2021-12-30T12:40:30Z,2,1
code program,"<a href=""https://youtu.be/tLC-zinnW14"">https://youtu.be/tLC-zinnW14</a>.",2021-12-30T11:55:24Z,1,0
AstroDact,"Didi please teach us python till advance level , please",2021-12-30T10:13:37Z,1,0
New News,Bahut badia,2021-12-30T09:40:44Z,0,0
M Kashif Mehmood,Great lecture for beginners,2021-12-30T08:05:18Z,0,0
Ayush Kumar,please make a video for data structure and algorithms in python language,2021-12-30T07:41:24Z,0,0
Iqbal Qureshi,"Mam I installed pyscripter by watching from  beginning  tutorial and after sometime as you installed pycharm i aslo did .so, what to do now with pyscripter  should I kept it or uninstall it?",2021-12-30T06:19:39Z,2,0
Nitish Gautam,Pycharm license mangra hai,2021-12-30T05:32:11Z,0,0
WeAreDogs,thanku so much di <br>for this helpfull tutorial.....,2021-12-29T18:39:45Z,0,0
Tejas Kumar K,This course is useful <br>To make notes &amp; then code on software is it right way,2021-12-29T17:14:07Z,0,0
siddhartha lele,"Amazing Tutorial , THANK YOU SO MUCH !!!   Please create few more like these ...",2021-12-29T15:26:25Z,0,0
Prabhas Ranjan Dash,Jisne C++ or Java Nahi kiya he kya wo PYTHON sikh sakta he ?????,2021-12-29T14:00:43Z,1,0
Prabir,"Please, didi numpy k upor ak class hoga",2021-12-29T13:22:52Z,0,0
RAMBOPIX,Didi alaways best,2021-12-29T02:42:40Z,0,0
Kapil Thakar,how about arrary in python ?,2021-12-28T19:38:14Z,0,0
Radiant Solo,main hu aapki shrddha didi lol,2021-12-28T18:35:37Z,0,0
Arvind Saini,plz full tutorial laka aao,2021-12-28T17:46:16Z,0,0
Vikash Dwivedi,thankyou so much for this  video.,2021-12-28T17:06:31Z,1,0
PUSHPENDRA_SINGH TOMAR,sites that provide practise question regarding python ??,2021-12-28T16:17:37Z,0,0
Bilal Ahmed,kindly make the angular js tutorial for beginners,2021-12-28T14:35:25Z,0,0
Jérémy,"🐍 Python 101: Python for Beginners<br><br>Get (early) Access to this Entire Python Course for Beginners🐍 <br><br>📘 Get a copy of our first Book, or Cheat Sheet in Python<br><br>⭐️ Get a chance to get your Life Time access to the VIP section with all courses<br><br>💰JOIN NOW<br><br><a href=""https://www.kickstarter.com/projects/digital-academy/python-101"">https://www.kickstarter.com/projects/digital-academy/python-101</a>",2021-12-28T13:24:06Z,0,0
Pragati Kumar,Thank you didi 🙏,2021-12-28T11:13:21Z,0,0
Shivam Kushwaha,ML ki videos post kroge aap??,2021-12-27T18:33:41Z,0,0
Shankar Sen,Hi didi! Can you please explain by coding what is <i>_path_</i> attribute in a package?,2021-12-27T13:23:39Z,0,0
jeet,Thank you👍,2021-12-27T13:01:05Z,0,0
172CIV_Sukhwinder Singh,Great Appreciable work,2021-12-27T12:30:05Z,1,0
shivu Khot,"first = int(input(&quot;Enter first number : &quot;))<br>second = int(input(&quot;Enter second number : &quot;))<br>print(&quot;----press keys for operator (+,-,*,/,%)----------&quot;)<br>operator = input(&quot;Enter operator : &quot;)<br><br>if operator == &quot;+&quot;:<br>   print(first + second)<br>elif operator == &quot;-&quot;:<br>   print(first - second)<br>elif operator == &quot;*&quot;:<br>   print(first * second)<br>elif operator == &quot;/&quot;:<br>   print(first / second)<br>elif operator == &quot;%&quot;:<br>   print(first % second)<br>else:<br>   print(&quot;Invalid Operation&quot;)<br><br><br>see didi i have customized  2 line if code <br>int(input())",2021-12-27T11:51:59Z,1,0
Itishree,"Okayy.. I&#39;m not from engineering/science background.. I&#39;m from finance background.. Soo can anyone tell me if this is best fr me as i need python for some other course?? N I&#39;ve not done any c, c++, java or js😑",2021-12-27T09:32:48Z,0,0
Mohit Kumar,thank your for guiding us,2021-12-27T04:27:00Z,2,0
Shubham Bandgar,mam can we use vs code instead of pycharm ?,2021-12-27T04:08:02Z,2,1
Srishti Sharma,Pandas video please,2021-12-26T17:34:46Z,1,0
umesh pedini,I have window 7 home basic. Which python version should I use didi????,2021-12-26T16:12:18Z,1,0
smd baqee,hope yow will consider my request....,2021-12-26T15:33:54Z,1,0
smd baqee,want perfect course not quick,2021-12-26T15:33:23Z,1,0
smd baqee,please make detailed tutorials with detailed notes please.........👃👃👃👃👃👃👃👃,2021-12-26T15:32:45Z,1,0
smd baqee,please make detailed tutorials with detailed notes please.........👃👃👃👃👃👃👃👃,2021-12-26T15:24:19Z,1,0
Ask Before Buying,"What is  best job in python and please,tell me  what are different jobs in python how to get it",2021-12-26T10:56:03Z,2,0
Himanshu Him,please make full course on artificial intelligence using python,2021-12-26T08:16:54Z,1,0
Satish Sharma,Premium course provide krte ho kya?,2021-12-26T06:44:54Z,0,0
Tushar Bansal,"Koi btayega , pyscipter me comapnay me. Kya daalen.. download krne keliye",2021-12-26T05:44:12Z,0,0
Dishant Talware,Thanks 🤗,2021-12-26T04:49:21Z,0,0
Ashutosh Kumar Tiwari,This video is awesome. seriously its cover in a best way and with best quality content. Trust me I&#39;m from commerce background and I&#39;m learning python for my career upgradation and when I&#39;m watching this video I feel like I&#39;m from IT Background. Good work team and please make one more video where you can cover python from beginning to advance. Thank You.,2021-12-26T04:45:12Z,3,0
Angu G,Thank you s much,2021-12-26T03:31:11Z,0,0
Prasad Joshi,I am starting programming journey with python language,2021-12-25T15:42:17Z,0,0
Lorddark,Please make detailed video for Python like Cpp which u have made,2021-12-25T12:58:59Z,0,0
Bhairu Gavhane,Please make detailed cource on python like c++ and java..,2021-12-25T11:43:14Z,0,0
Striver,C programming plz di,2021-12-25T07:52:59Z,0,0
Striver,C programming plz di,2021-12-25T07:52:52Z,0,0
Striver,C programming plz di,2021-12-25T07:52:46Z,0,0
Striver,C programming plz di,2021-12-25T07:52:32Z,0,0
Striver,C programming plz,2021-12-25T07:52:11Z,0,0
Aayush Kumar,op❤💯👌🤘🦾🧠🦿🦴👀🐅🥀🌹,2021-12-25T06:44:00Z,1,0
Engineer ki memes,Python oops pr detailed video bnae,2021-12-25T05:07:55Z,0,0
lutfi shaban,So impressive please continue python tutorial series,2021-12-24T19:47:32Z,2,2
Aksh Raj,Can I use visual studio code for python,2021-12-24T17:22:22Z,0,0
learning foundation,Is this full course?,2021-12-24T15:36:35Z,0,0
Vlog With Baishakhi Dutta,Please make another video of advanced python with one project .,2021-12-24T10:47:05Z,0,0
[ NITRIDE ],Bhot interesting topic hai,2021-12-24T09:22:42Z,0,0
Keshav Sharma,Didi ap se acha to learn vern wale pda dete hain ap sirf rate lag vate ho,2021-12-24T06:36:06Z,1,0
Razi Jivani,Hello Didi In my Macbook the pycharm is not getting open so is there any software for python.,2021-12-24T06:31:02Z,0,0
1M Ahlebait Production Chanigund Kargil,thank you very much mam,2021-12-24T06:02:51Z,0,0
Syed Abdul Wasay,didi i think you should start series of python because 1 hour is not enough for us to get all this,2021-12-24T01:36:28Z,0,0
Sunil Kumar,Please provide advanced tutorial of Python Sister....🙏🙏,2021-12-23T20:11:05Z,0,0
Lunatic,Please continue this course till advanced level. <br>It was very helpful.,2021-12-23T18:46:30Z,1,1
goofy goof,where are the notes???,2021-12-23T13:51:12Z,0,0
Shubham Singh,I am working in healthcare sector for almost 2 years but not I want to make my career in IT filed so can I start with python. Will I get the job as I am from plane b.s.c background plese suggest me plese,2021-12-23T12:20:16Z,0,0
Dhruv Dhameliya,Can you continue this in higher level ?,2021-12-23T09:23:30Z,0,0
A-Gamer,AI,2021-12-22T19:12:32Z,0,0
నోమాడ్ BALA,Woah! Your teaching is Real!!!!,2021-12-22T12:34:23Z,1,0
Elliot Elderson,Hello Shraddha I didn&#39;t understood anything,2021-12-22T11:21:02Z,0,0
Ajay Bawaskar,You&#39;re So good !,2021-12-22T09:45:24Z,0,0
Shaikh Parwez,Nxt Video Data Scientist Plzzz,2021-12-22T05:27:54Z,0,0
Rahul Premshankar Yadav,Did anyone noticed the call of duty modern warfare file 😂✌️,2021-12-22T05:01:08Z,0,0
RAKSHE GANESH,"Hello Madam<br>I have the base diploma but I am interested in IT<br>Should graduation be mandatory for IT?",2021-12-21T15:43:46Z,0,0
Deepu tiwari,Please continue this series. Please didi,2021-12-21T12:02:10Z,0,0
Aman Sharma,"please didi , talk about A.I",2021-12-21T11:48:16Z,0,0
Sana Abdul rehman,Arey aman bhaiyya ka shirttt,2021-12-21T10:27:22Z,0,0
Sandeep Dangi,I love the way you teach madam....It was wonderful experience to learn from you....pls continue it to advanced level(adv_python_course)..<br>We always be thankful to you...🙏🏻🙏🏻,2021-12-21T10:26:16Z,7,2
Tejas Khot,Hello madam.. mujhe VBA macro Excel sikhna hai.. aap uske liye session banayenge ? Please 🙂,2021-12-21T09:45:54Z,0,0
anjali gupta,Didi please complete python course for ML based,2021-12-21T08:03:28Z,0,0
calm cool,Videos on all topics mentioned in  last 🙏💯,2021-12-21T06:35:16Z,0,0
Sahil Patel,thank you didi for making this course <br>we got some basic knowledge about python now we can move on and explore some new topics and in some time some new fields too,2021-12-21T05:16:46Z,0,0
DEV bhardwaj,Maam i think you are guido van rossum.  u explain very simply  and clear all concepts  thankyou so much 💞💝🙏,2021-12-21T03:58:21Z,0,0
Great Indian Facts ,Aman bhaiya ye aapki sister hain kya,2021-12-21T03:57:24Z,0,0
Gautam Kumar,"File handling , opps concepts and DBMS in part 2 please",2021-12-21T03:22:05Z,1,1
alik shaikh,first=input(&quot;enter your first number&quot;)<br>operator=input(&quot;enter operator(*-+)&quot;)<br>second=input(&quot;enter second number&quot;)<br>first=int(first) <br>second=int(second)<br><br>if operator==&quot;+&quot; <br> print(first + second)<br>elif operator==&#39;-&#39;<br>   print(first - second)<br>elif operator==&#39;*&#39;<br>   print(first * second)<br><br>eror araha hai pls help,2021-12-20T20:53:01Z,0,1
Gαυяαν ѕιηgн,"Class and objects , scope of variables, numpy in python",2021-12-20T19:47:34Z,0,0
Data Scientist of Life,Excellent Mam Tutorial till the time we practice kindly make advanced One..,2021-12-20T16:23:50Z,0,0
Urmila Singh,tomorrow board cs exam,2021-12-20T16:22:57Z,0,0
Angani kumar gamming🤓🥶,Thanks didi,2021-12-20T15:58:22Z,0,0
Ritul Mishra,Didi pc agar slowly chale ya phir ruk ruk chale aur bahat zyada hange ho rha ho to kiya karne se thik hoga ??😓,2021-12-20T15:45:44Z,1,0
Shreesh,Agala part pls jaldi laaiye. You way of teaching is just AwWwEs0Me.😁😁,2021-12-20T13:56:50Z,1,0
Debasish Nayak,Where are notes link Didi ?😐,2021-12-20T13:08:31Z,0,0
Shilpa Saboo,I m not able to open pyscriptter,2021-12-20T09:59:27Z,1,1
Piyush Tiwari,File handling please,2021-12-20T08:37:25Z,1,0
1532 Deepali Rawat,Thankyou so much diiii 🥰,2021-12-19T20:10:53Z,2,0
nikhil suryawanshi,Full course please,2021-12-19T18:03:32Z,1,0
Sistla chaitanya,Excellent mam💯,2021-12-19T17:52:07Z,1,0
kalyani phadtare,Didi please continue python beginners to advance level for us. Plzz<br>Thank you diii,2021-12-19T17:17:06Z,0,0
Dr.Shailendra Kolhe,You teach in a simple language.Please continue,2021-12-19T16:32:45Z,1,0
Sistla chaitanya,We want Shraddha didi💥  collaboration with Jenny mam🔥.,2021-12-19T16:31:20Z,0,1
The TopnTop,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=47m40s"">47:40</a> Exam me cheating 🤣",2021-12-19T15:59:07Z,0,0
Banavath pavan,"It&#39;s so humble to have a good lecturer like you. You made it too easy to understand. Thank you for this,hope you continue the series.",2021-12-19T15:52:30Z,61,3
Ijaz Khan Niazi,Teach us to develop real software,2021-12-19T15:15:50Z,0,0
humanBro,good,2021-12-19T15:01:38Z,0,0
Sidharth yadav,thank you for this awesome tutorial,2021-12-19T14:34:35Z,0,0
Sidharth yadav,pls make instalation process for raspberry pi  user too,2021-12-19T14:33:29Z,1,0
Master Gamer,"Di plz continue Python series ,this video  was very helpful ..",2021-12-19T13:32:10Z,0,0
Samana Pujar,Please help me. I am not able to give input  after I run. It is showing - &#39;the view is read only&#39;. How to solve this?,2021-12-19T13:06:58Z,0,0
s.r.,Shradhha  mem ki age 28 he,2021-12-19T10:57:50Z,0,0
Vidhan Rathore,Thank you so much to the whole team for making an amazing course for us.,2021-12-19T08:54:15Z,10,0
Sahil Kshirsagar,Please make a detailed video on how to clear Cognitive assessment test of companies  .,2021-12-19T08:40:06Z,0,0
always suhas,Do python oops series didi,2021-12-19T08:39:13Z,0,0
Mazhar Ansari,next video on python  should be OOPS concept in shot,2021-12-19T05:36:47Z,1,0
Priyanshi Patel,Please make a video on django framework,2021-12-19T04:53:47Z,1,0
sameer tanoli,Bht achi teaching methodology ha... Best<br>Thank you so much,2021-12-18T18:35:06Z,1,0
Harsh Jat 12 B,AI par bhi video bnaiye please 🙏,2021-12-18T17:19:41Z,2,0
Jeet Khanpara,amazinnnn!!!!,2021-12-18T14:53:35Z,1,0
Achyut Kulkarni,"didi, I am learning c ++, will I use c ++?  in the future is it good to learn C++ IN 2021?? Can I work in Google or Microsoft ??<br><br>I want to be a computer science engineer|<br><br>now I&#39;m standard 11th",2021-12-18T14:12:41Z,2,2
Nancy singh 25,Pagsl aurat,2021-12-18T12:27:41Z,1,0
राजकारण,Thank you ! mam for this video,2021-12-18T10:03:49Z,1,0
Saiket Paul,Keep continuing python series,2021-12-18T09:58:03Z,2,0
sonam mishra,*1st time i watched more then <br> 1 hour videos in one<br> sitting and also not feeling boor such a great teaching method Humble Request make more vidoes on python basic to advance*,2021-12-18T07:05:06Z,2,0
GANESH_¶~°,Didi please file handling in python,2021-12-18T06:12:14Z,1,0
Nanditha Sagamreddy,Could u pls add subtitles ...,2021-12-18T04:50:58Z,1,0
Ashish Singh,Pls make a video on R for beginners,2021-12-18T04:19:19Z,1,0
Factor,<b>Please make a video for computer science class 12 term 1</b> 🙏,2021-12-18T02:49:46Z,3,0
uddin islah,Very nice Excellent,2021-12-17T22:44:38Z,2,0
Khushal,itna badiya sa college ka teacher pdha de toh mai sunday ko bhi college jao😂,2021-12-17T17:58:29Z,1,0
Ravinder Kadian,Hi baby,2021-12-17T17:44:54Z,0,0
VijayMaari,Very nice video,2021-12-17T17:00:33Z,0,0
Ritesh Malviya,she is running windows on apple <br>😂😂😂😂,2021-12-17T17:00:24Z,0,0
Manju Bala,Yar me pyscripter ke company wale box ne kya fill kru,2021-12-17T16:19:02Z,0,0
Ankush Mishra,these all program are Run in windows ??????????????,2021-12-17T12:25:05Z,1,2
Ayush,thank you ♥ didi,2021-12-17T11:44:36Z,0,0
Hitesh Banjare,i need signal processing in python,2021-12-17T11:38:30Z,0,0
Sakshi,di plz make video on numpy,2021-12-17T11:05:51Z,0,0
Abhinav Tyagi,Didi &amp; Bhaiya pls give us cbse term 1 revision,2021-12-17T10:05:53Z,1,0
Junior itachi,Mam what is your typing speed 😲😲😲,2021-12-17T09:41:40Z,0,0
Junior itachi,"Mam exam me laptops use nhi karne milta hai 🤣🤣🤣🤣🤣<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=47m40s"">47:40</a><br>But you are osam mam❤❤❤❤🧡🧡🧡🧡🧡🧡🧡",2021-12-17T09:25:58Z,1,0
Mohammad Anas Alam,Course is amazing but please provide us cetificate also,2021-12-17T06:29:54Z,1,0
Fun_n_Reaction,Please make videos on numpy and pandas python libraries.......,2021-12-17T06:19:33Z,0,0
Akarshit Raj,Mam machine learning ke module pe video laiye....,2021-12-17T06:07:04Z,0,0
Nilanjan Mandal,"Hi, <br><br>why I am getting this below error, can anyone help me <br><br>&quot; Process finished with exit code 137 (interrupted by signal 9: SIGKILL) &quot;",2021-12-17T05:48:58Z,0,0
Kunal Rabidas,"Microsoft wali didi Op🔥<br>Apne bohut aacha samjhaya phyton ki basics. Apki ees ekk ghante ki video se meri puri class 11 ki python revise ho gai.<br>Aur ha, Please future mey bhi aur resi tarah ki videos lati rahiyega and ha Python basics seekhne ke baad aur kiya hume sikhna chahiye uspe bhi video jald laiyega.<br>Thankyou You so Much🙏",2021-12-17T04:25:07Z,0,0
Saroj Bhati,"Exersise 1 Answer =<br><br>Name1 = &quot;Tony&quot;<br><br><br>Name2 =&quot;Stark&quot;<br><br>print(&quot;Name =&quot;,Name1, Name2)<br><br>age = 51<br><br>print(&quot;Age =&quot;,age)<br><br>Genius = &quot;Tony is a genius &quot;<br><br>print(Genius)",2021-12-17T03:46:59Z,0,0
Naincy Sharma,Di please make complete python placement course,2021-12-17T01:49:56Z,0,0
Mr. Bazuka [stray],Mai toh linux user hu 😶,2021-12-16T18:49:10Z,0,0
Aniket Sarkar,thanks for this video but plz make a advance series and cover everything ❤❤🙏🙏,2021-12-16T17:37:55Z,0,0
Sanjay Singh,Didi shraddha zindabad,2021-12-16T16:08:02Z,0,0
Devesh Singh,class 11 bhi laona plzzz,2021-12-16T15:27:27Z,1,0
Swapnil s Parkhi,"continue python series<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",2021-12-16T13:38:10Z,0,0
Swapnil s Parkhi,very helpfull,2021-12-16T13:37:28Z,1,0
Vaishali Rane,"Yes,pliz post vedio on machine learning and artificial Intelligence",2021-12-16T07:59:02Z,0,0
Debopriyo Dhar,Didi please python file handling ke uper ek vidoe please,2021-12-16T06:23:51Z,0,0
Siddhesh Patkar,Machine learning,2021-12-16T05:29:42Z,0,0
Karan Malhotra,I want you to continue python for Data Science,2021-12-16T05:28:10Z,0,0
gaurav patil,Ye to 3000 ka Pyscripter download karo bol rahe hai,2021-12-16T04:16:26Z,0,0
gaurav patil,Mam ye free nahi hai mujhe to payment ka option aya hai,2021-12-16T04:02:55Z,0,0
Nacho Gaming,Please make one for java too,2021-12-15T23:07:31Z,2,0
Nacho Gaming,Please make one for java too,2021-12-15T23:07:13Z,1,0
Anshuman Thakur,1.5 hour me ni ho skta python,2021-12-15T20:14:01Z,0,0
Dipto Mondal,Super valuable video for me.. thanks a lot didi ❤️❤️,2021-12-15T18:47:42Z,2,0
Bunty,nned more videos on python,2021-12-15T18:08:54Z,0,0
Mohammad Arshad,whats reason,2021-12-15T17:46:26Z,0,0
Mohammad Arshad,the code you mentioned about break and continue is not running.,2021-12-15T17:46:00Z,0,0
Meebottt,Didi apka collegue ke time pe apna collgue kaunsa tha? Aur avg package kitna gya tha?,2021-12-15T17:03:09Z,0,0
Dubey Pushpendra,SAP ABAP ki tutorial please banaiyye,2021-12-15T16:48:40Z,0,0
Elixir Motivation,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=53m06s"">53:06</a> thanks a lot didi, for explaing this concept with so much ease I don&#39;t know why I always stuck at these star pattern. thanks once again",2021-12-15T16:35:17Z,1,1
